destination,year,population,origin,total,destination_lat,destination_lng,origin_lat,origin_lng
Maryland,2012,5816472,Maryland,0,39,-77,39,-77
Maryland,2013,5857213,Maryland,0,39,-77,39,-77
Maryland,2014,5911235,Maryland,0,39,-77,39,-77
Maryland,2015,5934005,Maryland,0,39,-77,39,-77
Maryland,2016,5949566,Maryland,0,39,-77,39,-77
Maryland,2017,5988007,Maryland,0,39,-77,39,-77
Maryland,2018,5974521,Maryland,0,39,-77,39,-77
Maryland,2019,5979602,Maryland,0,39,-77,39,-77
Massachusetts,2010,6489250,Maryland,3660,42,-71,39,-77
Massachusetts,2011,6515057,Maryland,2762,42,-71,39,-77
Massachusetts,2012,6580641,Maryland,2381,42,-71,39,-77
Massachusetts,2013,6619999,Maryland,4761,42,-71,39,-77
Massachusetts,2014,6674907,Maryland,3344,42,-71,39,-77
Massachusetts,2015,6725678,Maryland,3696,42,-71,39,-77
Massachusetts,2016,6745441,Maryland,2836,42,-71,39,-77
Massachusetts,2017,6789798,Maryland,2696,42,-71,39,-77
Massachusetts,2018,6834364,Maryland,3439,42,-71,39,-77
Massachusetts,2019,6828110,Maryland,3521,42,-71,39,-77
Michigan,2010,9762127,Maryland,620,44,-86,39,-77
Michigan,2011,9766574,Maryland,1035,44,-86,39,-77
Michigan,2012,9778980,Maryland,2201,44,-86,39,-77
Michigan,2013,9784094,Maryland,1727,44,-86,39,-77
Michigan,2014,9795659,Maryland,1425,44,-86,39,-77
Michigan,2015,9811416,Maryland,1214,44,-86,39,-77
Michigan,2016,9813772,Maryland,2091,44,-86,39,-77
Michigan,2017,9851330,Maryland,1472,44,-86,39,-77
Michigan,2018,9891083,Maryland,1174,44,-86,39,-77
Michigan,2019,9880758,Maryland,984,44,-86,39,-77
Minnesota,2010,5244256,Maryland,1259,47,-95,39,-77
Minnesota,2011,5277329,Maryland,424,47,-95,39,-77
Minnesota,2012,5315228,Maryland,1841,47,-95,39,-77
Minnesota,2013,5353441,Maryland,993,47,-95,39,-77
Minnesota,2014,5385219,Maryland,378,47,-95,39,-77
Minnesota,2015,5419822,Maryland,1270,47,-95,39,-77
Minnesota,2016,5455904,Maryland,730,47,-95,39,-77
Minnesota,2017,5510902,Maryland,934,47,-95,39,-77
Minnesota,2018,5543490,Maryland,1330,47,-95,39,-77
Minnesota,2019,5575235,Maryland,826,47,-95,39,-77
Mississippi,2010,2931228,Maryland,649,32,-89,39,-77
Mississippi,2011,2943021,Maryland,265,32,-89,39,-77
Mississippi,2012,2947696,Maryland,379,32,-89,39,-77
Mississippi,2013,2957797,Maryland,348,32,-89,39,-77
Mississippi,2014,2957658,Maryland,139,32,-89,39,-77
Mississippi,2015,2959289,Maryland,681,32,-89,39,-77
Mississippi,2016,2951081,Maryland,519,32,-89,39,-77
Mississippi,2017,2946971,Maryland,948,32,-89,39,-77
Mississippi,2018,2955717,Maryland,391,32,-89,39,-77
Mississippi,2019,2943737,Maryland,975,32,-89,39,-77
Missouri,2010,5920858,Maryland,1359,38,-92,39,-77
Missouri,2011,5937896,Maryland,716,38,-92,39,-77
Missouri,2012,5951913,Maryland,1246,38,-92,39,-77
Missouri,2013,5973448,Maryland,2321,38,-92,39,-77
Missouri,2014,5992195,Maryland,2050,38,-92,39,-77
Missouri,2015,6015580,Maryland,918,38,-92,39,-77
Missouri,2016,6022165,Maryland,1244,38,-92,39,-77
Missouri,2017,6039877,Maryland,1871,38,-92,39,-77
Missouri,2018,6053109,Maryland,682,38,-92,39,-77
Missouri,2019,6069697,Maryland,1210,38,-92,39,-77
Montana,2010,978507,Maryland,51,47,-110,39,-77
Montana,2011,987076,Maryland,57,47,-110,39,-77
Montana,2012,995544,Maryland,33,47,-110,39,-77
Montana,2013,1003013,Maryland,154,47,-110,39,-77
Montana,2014,1012169,Maryland,156,47,-110,39,-77
Montana,2015,1019646,Maryland,153,47,-110,39,-77
Montana,2016,1032794,Maryland,750,47,-110,39,-77
Montana,2017,1039170,Maryland,188,47,-110,39,-77
Montana,2018,1051757,Maryland,0,47,-110,39,-77
Montana,2019,1056994,Maryland,21,47,-110,39,-77
Nebraska,2010,1802697,Maryland,77,41,-100,39,-77
Nebraska,2011,1817126,Maryland,318,41,-100,39,-77
Nebraska,2012,1829420,Maryland,129,41,-100,39,-77
Nebraska,2013,1842900,Maryland,589,41,-100,39,-77
Nebraska,2014,1855356,Maryland,519,41,-100,39,-77
Nebraska,2015,1869217,Maryland,259,41,-100,39,-77
Nebraska,2016,1882987,Maryland,669,41,-100,39,-77
Nebraska,2017,1894217,Maryland,466,41,-100,39,-77
Nebraska,2018,1905843,Maryland,579,41,-100,39,-77
Nebraska,2019,1910711,Maryland,1092,41,-100,39,-77
Nevada,2010,2667364,Maryland,485,39,-116,39,-77
Nevada,2011,2688336,Maryland,931,39,-116,39,-77
Nevada,2012,2725280,Maryland,934,39,-116,39,-77
Nevada,2013,2757365,Maryland,1599,39,-116,39,-77
Nevada,2014,2806170,Maryland,871,39,-116,39,-77
Nevada,2015,2859489,Maryland,816,39,-116,39,-77
Nevada,2016,2907243,Maryland,258,39,-116,39,-77
Nevada,2017,2963456,Maryland,1364,39,-116,39,-77
Nevada,2018,3003761,Maryland,474,39,-116,39,-77
Nevada,2019,3048602,Maryland,2540,39,-116,39,-77
New Hampshire,2010,1303865,Maryland,49,43,-72,39,-77
New Hampshire,2011,1305678,Maryland,222,43,-72,39,-77
New Hampshire,2012,1309203,Maryland,33,43,-72,39,-77
New Hampshire,2013,1310978,Maryland,1355,43,-72,39,-77
New Hampshire,2014,1314735,Maryland,357,43,-72,39,-77
New Hampshire,2015,1318121,Maryland,307,43,-72,39,-77
New Hampshire,2016,1322101,Maryland,647,43,-72,39,-77
New Hampshire,2017,1330742,Maryland,834,43,-72,39,-77
New Hampshire,2018,1344750,Maryland,423,43,-72,39,-77
New Hampshire,2019,1350155,Maryland,927,43,-72,39,-77
New Jersey,2010,8709933,Maryland,4231,40,-74,39,-77
New Jersey,2011,8719952,Maryland,5335,40,-74,39,-77
New Jersey,2012,8772744,Maryland,3474,40,-74,39,-77
New Jersey,2013,8803679,Maryland,3249,40,-74,39,-77
New Jersey,2014,8840346,Maryland,3388,40,-74,39,-77
New Jersey,2015,8854363,Maryland,3215,40,-74,39,-77
New Jersey,2016,8852286,Maryland,5168,40,-74,39,-77
New Jersey,2017,8910191,Maryland,4817,40,-74,39,-77
New Jersey,2018,8815804,Maryland,2788,40,-74,39,-77
New Jersey,2019,8791672,Maryland,3772,40,-74,39,-77
New Mexico,2010,2039549,Maryland,1968,35,-106,39,-77
New Mexico,2011,2055293,Maryland,2277,35,-106,39,-77
New Mexico,2012,2060595,Maryland,505,35,-106,39,-77
New Mexico,2013,2059689,Maryland,638,35,-106,39,-77
New Mexico,2014,2060189,Maryland,982,35,-106,39,-77
New Mexico,2015,2060441,Maryland,539,35,-106,39,-77
New Mexico,2016,2057857,Maryland,1546,35,-106,39,-77
New Mexico,2017,2062628,Maryland,935,35,-106,39,-77
New Mexico,2018,2072546,Maryland,162,35,-106,39,-77
New Mexico,2019,2073628,Maryland,384,35,-106,39,-77
New York,2010,19171916,Maryland,5912,41,-74,39,-77
New York,2011,19248685,Maryland,5037,41,-74,39,-77
New York,2012,19352153,Maryland,7321,41,-74,39,-77
New York,2013,19431954,Maryland,6310,41,-74,39,-77
New York,2014,19528220,Maryland,8078,41,-74,39,-77
New York,2015,19570171,Maryland,7167,41,-74,39,-77
New York,2016,19526443,Maryland,8332,41,-74,39,-77
New York,2017,19638923,Maryland,8499,41,-74,39,-77
New York,2018,19329704,Maryland,7775,41,-74,39,-77
New York,2019,19240920,Maryland,6015,41,-74,39,-77
North Carolina,2010,9443000,Maryland,9881,36,-79,39,-77
North Carolina,2011,9539412,Maryland,10485,36,-79,39,-77
North Carolina,2012,9640490,Maryland,9005,36,-79,39,-77
North Carolina,2013,9737365,Maryland,13538,36,-79,39,-77
North Carolina,2014,9832152,Maryland,8196,36,-79,39,-77
North Carolina,2015,9927547,Maryland,11383,36,-79,39,-77
North Carolina,2016,10032407,Maryland,9671,36,-79,39,-77
North Carolina,2017,10158556,Maryland,10899,36,-79,39,-77
North Carolina,2018,10274540,Maryland,8717,36,-79,39,-77
North Carolina,2019,10371906,Maryland,13408,36,-79,39,-77
North Dakota,2010,665654,Maryland,121,48,-101,39,-77
North Dakota,2011,675161,Maryland,10,48,-101,39,-77
North Dakota,2012,689838,Maryland,232,48,-101,39,-77
North Dakota,2013,714804,Maryland,147,48,-101,39,-77
North Dakota,2014,729874,Maryland,0,48,-101,39,-77
North Dakota,2015,745291,Maryland,307,48,-101,39,-77
North Dakota,2016,746271,Maryland,0,48,-101,39,-77
North Dakota,2017,744641,Maryland,95,48,-101,39,-77
North Dakota,2018,749825,Maryland,281,48,-101,39,-77
North Dakota,2019,750501,Maryland,33,48,-101,39,-77
Ohio,2010,11405101,Maryland,3828,40,-83,39,-77
Ohio,2011,11418944,Maryland,4982,40,-83,39,-77
Ohio,2012,11414635,Maryland,5026,40,-83,39,-77
Ohio,2013,11439593,Maryland,3155,40,-83,39,-77
Ohio,2014,11464891,Maryland,3751,40,-83,39,-77
Ohio,2015,11482142,Maryland,3591,40,-83,39,-77
Ohio,2016,11481752,Maryland,2611,40,-83,39,-77
Ohio,2017,11520109,Maryland,4416,40,-83,39,-77
Ohio,2018,11555163,Maryland,2272,40,-83,39,-77
Ohio,2019,11556037,Maryland,2889,40,-83,39,-77
Oklahoma,2010,3716264,Maryland,382,35,-97,39,-77
Oklahoma,2011,3742698,Maryland,432,35,-97,39,-77
Oklahoma,2012,3762311,Maryland,750,35,-97,39,-77
Oklahoma,2013,3801521,Maryland,930,35,-97,39,-77
Oklahoma,2014,3827288,Maryland,709,35,-97,39,-77
Oklahoma,2015,3864908,Maryland,1186,35,-97,39,-77
Oklahoma,2016,3873232,Maryland,569,35,-97,39,-77
Oklahoma,2017,3875922,Maryland,982,35,-97,39,-77
Oklahoma,2018,3895983,Maryland,871,35,-97,39,-77
Oklahoma,2019,3907258,Maryland,672,35,-97,39,-77
Oregon,2010,3794008,Maryland,595,44,-121,39,-77
Oregon,2011,3828714,Maryland,453,44,-121,39,-77
Oregon,2012,3857465,Maryland,457,44,-121,39,-77
Oregon,2013,3888216,Maryland,412,44,-121,39,-77
Oregon,2014,3927857,Maryland,987,44,-121,39,-77
Oregon,2015,3985712,Maryland,878,44,-121,39,-77
Oregon,2016,4052221,Maryland,1678,44,-121,39,-77
Oregon,2017,4102048,Maryland,1384,44,-121,39,-77
Oregon,2018,4152756,Maryland,327,44,-121,39,-77
Oregon,2019,4178578,Maryland,103,44,-121,39,-77
Pennsylvania,2010,12577555,Maryland,18281,41,-77,39,-77
Pennsylvania,2011,12610486,Maryland,17751,41,-77,39,-77
Pennsylvania,2012,12630082,Maryland,17529,41,-77,39,-77
Pennsylvania,2013,12639493,Maryland,17561,41,-77,39,-77
Pennsylvania,2014,12645888,Maryland,21776,41,-77,39,-77
Pennsylvania,2015,12662192,Maryland,17424,41,-77,39,-77
Pennsylvania,2016,12645493,Maryland,19747,41,-77,39,-77
Pennsylvania,2017,12674642,Maryland,19880,41,-77,39,-77
Pennsylvania,2018,12674699,Maryland,20660,41,-77,39,-77
Pennsylvania,2019,12670245,Maryland,21659,41,-77,39,-77
Rhode Island,2010,1042240,Maryland,977,42,-71,39,-77
Rhode Island,2011,1040022,Maryland,472,42,-71,39,-77
Rhode Island,2012,1040527,Maryland,482,42,-71,39,-77
Rhode Island,2013,1040986,Maryland,1395,42,-71,39,-77
Rhode Island,2014,1045791,Maryland,557,42,-71,39,-77
Rhode Island,2015,1045062,Maryland,500,42,-71,39,-77
Rhode Island,2016,1045691,Maryland,623,42,-71,39,-77
Rhode Island,2017,1048549,Maryland,259,42,-71,39,-77
Rhode Island,2018,1047975,Maryland,521,42,-71,39,-77
Rhode Island,2019,1050602,Maryland,243,42,-71,39,-77
South Carolina,2010,4577399,Maryland,5184,34,-81,39,-77
South Carolina,2011,4624180,Maryland,3807,34,-81,39,-77
South Carolina,2012,4668886,Maryland,3565,34,-81,39,-77
South Carolina,2013,4720602,Maryland,3540,34,-81,39,-77
South Carolina,2014,4780659,Maryland,4291,34,-81,39,-77
South Carolina,2015,4839984,Maryland,4963,34,-81,39,-77
South Carolina,2016,4903788,Maryland,6900,34,-81,39,-77
South Carolina,2017,4966211,Maryland,3276,34,-81,39,-77
South Carolina,2018,5029034,Maryland,7826,34,-81,39,-77
South Carolina,2019,5092727,Maryland,6663,34,-81,39,-77
South Dakota,2010,805616,Maryland,0,44,-100,39,-77
South Dakota,2011,814175,Maryland,254,44,-100,39,-77
South Dakota,2012,821669,Maryland,60,44,-100,39,-77
South Dakota,2013,832703,Maryland,153,44,-100,39,-77
South Dakota,2014,842076,Maryland,130,44,-100,39,-77
South Dakota,2015,848285,Maryland,207,44,-100,39,-77
South Dakota,2016,853832,Maryland,26,44,-100,39,-77
South Dakota,2017,856726,Maryland,306,44,-100,39,-77
South Dakota,2018,871271,Maryland,144,44,-100,39,-77
South Dakota,2019,872708,Maryland,290,44,-100,39,-77
Tennessee,2010,6282706,Maryland,1450,36,-87,39,-77
Tennessee,2011,6333466,Maryland,1135,36,-87,39,-77
Tennessee,2012,6378278,Maryland,1743,36,-87,39,-77
Tennessee,2013,6419226,Maryland,1836,36,-87,39,-77
Tennessee,2014,6471445,Maryland,2300,36,-87,39,-77
Tennessee,2015,6522259,Maryland,2664,36,-87,39,-77
Tennessee,2016,6580953,Maryland,794,36,-87,39,-77
Tennessee,2017,6642072,Maryland,1497,36,-87,39,-77
Tennessee,2018,6692936,Maryland,1470,36,-87,39,-77
Tennessee,2019,6754461,Maryland,1744,36,-87,39,-77
Texas,2010,24899075,Maryland,4724,32,-100,39,-77
Texas,2011,25327104,Maryland,9443,32,-100,39,-77
Texas,2012,25711791,Maryland,4969,32,-100,39,-77
Texas,2013,26087349,Maryland,10564,32,-100,39,-77
Texas,2014,26588600,Maryland,9291,32,-100,39,-77
Texas,2015,27092848,Maryland,10839,32,-100,39,-77
Texas,2016,27472626,Maryland,7112,32,-100,39,-77
Texas,2017,27924632,Maryland,9793,32,-100,39,-77
Texas,2018,28333482,Maryland,13777,32,-100,39,-77
Texas,2019,28642658,Maryland,8660,32,-100,39,-77
Utah,2010,2724064,Maryland,426,39,-111,39,-77
Utah,2011,2769627,Maryland,342,39,-111,39,-77
Utah,2012,2805440,Maryland,613,39,-111,39,-77
Utah,2013,2854667,Maryland,792,39,-111,39,-77
Utah,2014,2894001,Maryland,304,39,-111,39,-77
Utah,2015,2947423,Maryland,672,39,-111,39,-77
Utah,2016,3002244,Maryland,812,39,-111,39,-77
Utah,2017,3056193,Maryland,1127,39,-111,39,-77
Utah,2018,3114717,Maryland,743,39,-111,39,-77
Utah,2019,3162102,Maryland,1152,39,-111,39,-77
Vermont,2010,619363,Maryland,300,45,-73,39,-77
Vermont,2011,621354,Maryland,361,45,-73,39,-77
Vermont,2012,620224,Maryland,862,45,-73,39,-77
Vermont,2013,621256,Maryland,311,45,-73,39,-77
Vermont,2014,620898,Maryland,605,45,-73,39,-77
Vermont,2015,619952,Maryland,561,45,-73,39,-77
Vermont,2016,619387,Maryland,540,45,-73,39,-77
Vermont,2017,619089,Maryland,278,45,-73,39,-77
Vermont,2018,621681,Maryland,357,45,-73,39,-77
Vermont,2019,617560,Maryland,316,45,-73,39,-77
Virginia,2010,7930773,Maryland,24822,37,-79,39,-77
Virginia,2011,7996552,Maryland,22051,37,-79,39,-77
Virginia,2012,8085389,Maryland,23925,37,-79,39,-77
Virginia,2013,8163664,Maryland,29736,37,-79,39,-77
Virginia,2014,8224054,Maryland,28071,37,-79,39,-77
Virginia,2015,8283737,Maryland,28155,37,-79,39,-77
Virginia,2016,8312297,Maryland,28394,37,-79,39,-77
Virginia,2017,8372522,Maryland,25578,37,-79,39,-77
Virginia,2018,8424340,Maryland,28366,37,-79,39,-77
Virginia,2019,8439982,Maryland,27172,37,-79,39,-77
Washington,2010,6661321,Maryland,629,48,-121,39,-77
Washington,2011,6748474,Maryland,1899,48,-121,39,-77
Washington,2012,6815763,Maryland,1191,48,-121,39,-77
Washington,2013,6888552,Maryland,3312,48,-121,39,-77
Washington,2014,6979369,Maryland,1729,48,-121,39,-77
Washington,2015,7089143,Maryland,3844,48,-121,39,-77
Washington,2016,7202119,Maryland,2733,48,-121,39,-77
Washington,2017,7318811,Maryland,2623,48,-121,39,-77
Washington,2018,7453439,Maryland,4526,48,-121,39,-77
Washington,2019,7527366,Maryland,2017,48,-121,39,-77
West Virginia,2010,1833535,Maryland,4249,39,-80,39,-77
West Virginia,2011,1836614,Maryland,7515,39,-80,39,-77
West Virginia,2012,1837518,Maryland,5352,39,-80,39,-77
West Virginia,2013,1837863,Maryland,8320,39,-80,39,-77
West Virginia,2014,1831414,Maryland,5834,39,-80,39,-77
West Virginia,2015,1823753,Maryland,5308,39,-80,39,-77
West Virginia,2016,1810709,Maryland,7100,39,-80,39,-77
West Virginia,2017,1798306,Maryland,4715,39,-80,39,-77
West Virginia,2018,1787630,Maryland,3876,39,-80,39,-77
West Virginia,2019,1773280,Maryland,3976,39,-80,39,-77
Wisconsin,2010,5623196,Maryland,1088,44,-89,39,-77
